URL TO JPG,Work Record ID,Licence#1,ID Number#1,Cataloguer#1,Shelfmark#1,Old ID#1,CMS ID#2,Title#1,Alternate Title#1,Translated Title#1,Creator#1,Creator Name#1,Creator Dates#1,Creator Nationality#1,Creator Role#1,Creator Active Dates#1,Summary Creator#1,Creator#2,Creator Name#2,Creator Role#2,Summary Creator#2,Associate Creator#1,Associate Creator Name#1,Associate Creator Dates#1,Associate Creator Role#1,Associate Creator#2,Associate Creator Name#2,Associate Creator Dates#2,Associate Creator Role#2,Associate Creator#4,Associate Creator Name#4,Associate Creator Dates#4,Associate Creator Role#4,Associate Creator#3,Associate Creator Name#3,Associate Creator Role#3,Date#1,Early Date#1,Late Date#1,Description#1,Classification#1,Work Type#1,Measurement#1,Material#1$1,Material#1$2,Material#1$3,Material#1$4,Material#1$5,Material#1,Technique#1,Location#1,Repository#1,Source#1,Subject#1,Subject Person#1$1,Subject Person#1$2,Subject Person#1,Subject Place#1$1,Subject Place#1$2,Subject Place#1,Subject Event#1,Subject Event#1$2,Subject Event#1$1,Subject Object#1,Subject Category#1$1,Subject Category#1$2,Subject Category#1$3,Subject Category#1,Subject Category#1$4,Subject Period#1,Related Work Title#1,Related Work Creator#1,Related Work Title#2,Related Work Creator#2,Related Work Title#4,Related Work Creator#4,Related Work Title#3,Related Work Creator#3,Repro Record ID#1,Repro Link ID#1,Repro File Type#1,Repro File Size (bytes)#1,Repro Title#1,Repro Creator Name#1,Repro Creator Role Description#1,Repro Creator Name#2,Repro Creator Role Description#2,Repro Repository#1,Repro ID Number#1,Repro Old ID Number#1,Repro Capture Date#1,Repro Rights Statement#1
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030623d.jpg,30623,,30623,Paul Barnaby,Corson P.517,cc0949,,Edinburgh Castle,Engraved title page and frontispiece of Scott's Waverley,,"Dickes, William","Dickes, William",,,Artist,,William Dickes,,,,,"Greenaway, John","Greenaway, John",,Engraver,,,,,,,,,,,,1851-1853,01 Jan 1851,31 Dec 1853,"Title page of Waverley, volume II in a set of the Waverley Novels published by A. & C. Black, depicting Edinburgh Castle. Approaching Edinburgh in Waverley (1814), ch. 39, Edward Waverly sees Edinburgh Castle besieged by a Jacobite army and is struck by the appearance of 'grandeur and gloom' that results from its partial concealment by gunsmoke. The Castle is also mentioned in other novels by Scott, notably The Heart of Midlothian (1818), and is described in his Provincial Antiquities & Picturesque Scenery of Scotland (1826). It was also at Edinburgh Castle that on 4 February 1818 Scott helped discover the lost Regalia (or Crown Jewels) of Scotland. The original wood engraving, probably by John Greenaway, was made for the Abbotsford edition of the Waverley Novels (1842-1847).",Engraving,Engraving,"9.5 x 16.3cm (3 3/4 x 6 7/16"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Scott, W. Waverley. Edinburgh: Adam and Charles Black, [185-?]","Scott, Walter, Sir, 1771-1832 - Settings Edinburgh Castle (Edinburgh, Scotland)",,,"Scott, Walter, Sir",,,Edinburgh Castle,,,,,Fiction,Settings,,,,,Waverley; or 'Tis Sixty Years Since,"Scott, Walter, Sir",,,,,,,0030000-0030999\0030623d.jpg,0030623d,Derivative TIFF,20946944,,,,,,Corson Collection,0030623d.tif,cc0949,20/04/12 13:28,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030624d.jpg,30624,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30624,Paul Barnaby,Corson P.518,cc0950,,Caerlaverock Castle,Engraved title page and frontispiece of Scott's Guy Mannering,,"Roberts, David","Roberts, David",,,Artist,,David Roberts,,,,,"Williams, Joseph Lionel","Williams, Joseph Lionel",,Engraver,,,,,,,,,,,,1851-1853,01 Jan 1851,31 Dec 1853,"Title page of Guy Mannering, volume III of a set of the Waverley Novels published by A. & C. Black, featuring Caerlaverock Castle, Dumfries and Galloway. Ellangowan Castle, seat of the Bertrams in Sir Walter Scott's Guy Mannering (1815), is often thought to be based on Caerlaverock Castle in Dumfriesshire. Scott visited Caerlaverock Castle (built by the Maxwells in the 13th century) with Guthrie Wright in 1806. The original wood engraving was made for the Abbotsford edition of the Waverley Novels (1842-47).",Engraving,Engraving,"9.8 x 16.3cm (3 7/8 x 6 7/16"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Scott, W. Guy Mannering. Edinburgh: Adam and Charles Black, [185-?]","Scott, Walter, Sir, 1771-1832 - Settings Caerlaverock Castle (Scotland)",,,"Scott, Walter, Sir",,,Caerlaverock Castle,,,,,Fiction,Settings,,,,,"Guy Mannering, or The Astrologer","Scott, Walter, Sir",,,,,,,0030000-0030999\0030624d.jpg,0030624d,Derivative TIFF,24971100,,,,,,Corson Collection,0030624d.tif,cc0950,27/04/12 11:23,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030625d.jpg,30625,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30625,Paul Barnaby,Corson P.519,cc0951,,"Clerihugh's Tavern, Writer's Court, Edinburgh",Engraved title page and frontispiece of Scott's Guy Mannering,,"Paton, Noel","Paton, Noel",,,Artist,,Noel Paton,,,,,"Measom, William Frederick","Measom, William Frederick",,Engraver,,,,,,,,,,,,1851-1853,01 Jan 1851,31 Dec 1853,"Title page of Guy Mannering, volume IV of a set of the Waverley Novels published by A. & C. Black, depicting Writer's Court, Edinburgh. In chapter 7 of Guy Mannering (1815), Mannering and Dandie Dinmont seek the lawyer Counsellor Pleydell in Clerihugh's Tavern, Edinburgh, and find him engaged in a game of 'High Jinks'. Clerihugh's Tavern was a real-life locale where the lawyers and magistrates of Edinburgh transacted much of their business in the 18th century. The original wood engraving, probably based on the work of Joseph Noel Paton, was made for the Abbotsford edition of the Waverley Novels (1842-47).",Engraving,Engraving,"9.5 x 16.3cm (3 3/4 x 6 7/16"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Scott, W. Guy Mannering. Edinburgh: Adam and Charles Black, [185-?]","Scott, Walter, Sir, 1771-1832 - Settings Edinburgh (Scotland)",,,"Scott, Walter, Sir",,,Edinburgh,,,,,Fiction,Settings,,,,,"Guy Mannering, or The Astrologer","Scott, Walter, Sir",,,,,,,0030000-0030999\0030625d.jpg,0030625d,Derivative TIFF,20957432,,,,,,Corson Collection,0030625d.tif,cc0951,20/04/12 13:29,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030626d.jpg,30626,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30626,Paul Barnaby,Corson P.520,cc0952,,"Entry to Vault, Arbroath Abbey",Engraved title page and frontispiece of Scott's The Antiquary,,"Allan-Fraser, Patrick","Allan-Fraser, Patrick",,,Artist,,Patrick Allan-Fraser,,,,,"Jackson, Mason","Jackson, Mason",,Engraver,,,,,,,,,,,,1848,01 Jan 1848,31 Dec 1848,"Title page of The Antiquary, volume V of a set of the Waverley Novels published by A. & C. Black, featuring Arbroath Abbey, Angus. St Ruth's Priory, scene of a number of important episodes in Sir Walter Scott's The Antiquary (1816), is often thought to be based on the 12th-century Arbroath Abbey. Scott visited Arbroath in September 1796. The original wood engraving was made for the Abbotsford edition of the Waverley Novels (1842-1847). The artist is Patrick Allan-Fraser who assumed his wife's surname of Fraser on his marriage in 1843.",Engraving,Engraving,"9.6 x 16.3cm (3 3/4 x 6 7/16"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Scott, W. The Antiquary. Edinburgh: Adam and Charles Black, [185-?]","Scott, Walter, Sir, 1771-1832 - Settings Arbroath Abbey",,,"Scott, Walter, Sir",,,Arbroath Abbey,,,,,Fiction,Settings,,,,,"Antiquary, The","Scott, Walter, Sir",,,,,,,0030000-0030999\0030626d.jpg,0030626d,Derivative TIFF,22934248,,,,,,Corson Collection,0030626d.tif,cc0952,24/04/12 17:17,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030627d.jpg,30627,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30627,Paul Barnaby,Corson P.521,cc0953,,"Cabinet of Mr. Constable, (The Antiquary of the Tale)",Engraved title page and frontispiece of Scott's The Antiquary,,"Allan-Fraser, Patrick","Allan-Fraser, Patrick",,,Artist,,Patrick Allan-Fraser,,,,,"Witby, Thomas","Witby, Thomas",,Engraver,,,,,,,,,,,,1848,01 Jan 1848,31 Dec 1848,"Title page of The Antiquary, volume VI of a set of the Waverley Novels published by A. & C. Black, depicting Mr Constable's cabinet. Sir Walter Scott himself acknowledged that Jonathan Oldbuck, the titular character of The Antiquary (1816), was based partly on a family friend George Constable who first introduced Scott to Shakespeare. In his unfinished Autobiography (1808), Scott wrote: 'He used always to dine at my father's house of a Sunday, and was authorized to turn the conversation out of the austere and Calvinistic tone, which it usually maintained on that day, upon subjects of history or auldlangsyne. He rememberd the forty-five, and told many excellent stories, all with a strong dash of a peculiar caustic humour.' The original wood engraving was made for the Abbotsford Edition of the Waverley Novels (1842-47). The artist is Patrick Allan-Fraser who assumed his wife's surname of Fraser on his marriage in 1843.",Engraving,Engraving,"9.7 x 16.3cm (3 13/16 x 6 7/16"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Scott, W. The Antiquary. Edinburgh: Adam and Charles Black, [185-?]","Scott, Walter, Sir, 1771-1832 - Friends and associates Constable, George, 1719-1803","Constable, George","Scott, Walter, Sir",,,,,,,,,Characters,Fiction,Friends and associates,,,,"Antiquary, The","Scott, Walter, Sir",,,,,,,0030000-0030999\0030627d.jpg,0030627d,Derivative TIFF,20583252,,,,,,Corson Collection,0030627d.tif,cc0953,20/04/12 13:30,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030628d.jpg,30628,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30628,Paul Barnaby,Corson P.522,cc0954,,David Ritchie: (The Original of the Black Dwarf),Engraved title page and frontispiece of Scott's The Black Dwarf,,"Gilbert, John","Gilbert, John",,,Artist,,John Gilbert,,,,,"Gilks, Thomas","Gilks, Thomas",,Engraver,,,,,,,,,,,,1851-1853,01 Jan 1851,31 Dec 1853,"Title page of The Black Dwarf, volume IX of a set of the Waverley Novels published by A. & C. Black, depicting David Ritchie, real-life model for the dwarf of the title. As Sir Walter Scott himself acknowledged in his introduction to the 'Magnum Opus' edition of The Black Dwarf (1830), the character of Elshender the Recluse was based on a real-life hermit David Ritchie. Scott had visited Ritchie's cottage while staying with his friend Captain Adam Ferguson in Peeblesshire in 1797. The Gilbert portrait of David Ritchie was originally published in the Scot's Magazine 1817. The original wood engraving, probably by Thomas Gilks after John Gilbert, was made for the Abbotsford edition of the Waverley Novels (1842-1847).",Engraving,Engraving,"9.5 x 16.3cm (3 3/4 x 6 7/16"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Scott, W. The Black Dwarf. Edinburgh: Adam and Charles Black, [185-?]","Scott, Walter, Sir, 1771-1832 - Characters Ritchie, David, 1740-1811 - Portraits","Ritchie, David","Scott, Walter, Sir",,,,,,,,,Characters,Fiction,Portraits,,,,"Black Dwarf, The","Scott, Walter, Sir",,,,,,,0030000-0030999\0030628d.jpg,0030628d,Derivative TIFF,21485116,,,,,,Corson Collection,0030628d.tif,cc0954,24/04/12 17:17,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030629d.jpg,30629,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30629,Paul Barnaby,Corson P.523,cc0955,,Archbishop Sharpe,Engraved title page and frontispiece of Scott's Old Mortality,,"Dickes, William","Dickes, William",,,Artist,,William Dickes,,,,,"Branston, Robert","Branston, Robert",,Engraver,"Lely, Peter","Lely, Peter",,Painter,,,,,,,,1851-1853,01 Jan 1851,31 Dec 1853,"Title page of Old Mortality, volume X of a set of the Waverley Novels published by A. & C. Black, depicting James Sharp, Archbishop of St Andrews (1613-1679). In ch. 5-6 of Sir Walter Scott's Old Mortality (1816), the hero Henry Morton shelters John Burley of Balfour who is wanted for his part in the assassination of James Sharp, Archbishop of St Andrews (3 May 1679). Sharp was detested by the Covenanters for betraying the Presbyterian cause and playing a major role in the reintroduction of Episcopacy and oppression of the Covenanting party. In Tales of a Grandfather, Second Series (1829), Scott wrote of Sharp: 'He had some virtues, being learned, temperate, and living a life becoming his station; but his illiberal and intolerant principles, and the violences which he committed to enforce them, were the cause of great distress to Scotland, and of his own premature and bloody end.' The Dickes portrait of Archbishop Sharp is based on a 17th-century portrait by Sir Peter Lely. The wood engraving was originally made for the Abbotsford Edition of the Waverley Novels (1842-1847).",Engraving,Engraving,"9.8 x 16.2cm (3 7/8 x 6 3/8"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Scott, W. Old Mortality. Edinburgh: Adam and Charles Black, [185-?]","Scott, Walter, Sir, 1771-1832 - Characters Sharp, James, 1613-1679 - Portraits","Scott, Walter, Sir","Sharp, James",,,,,,,,,Characters,Fiction,Portraits,,,,Old Mortality,"Scott, Walter, Sir",,,,,,,0030000-0030999\0030629d.jpg,0030629d,Derivative TIFF,20624816,,,,,,Corson Collection,0030629d.tif,cc0955,24/04/12 17:16,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030630d.jpg,30630,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30630,Paul Barnaby,Corson P.524,cc0956,,General Thomas Dalyell of Binns,Engraved title page and frontispiece of Scott's Old Mortality,,"Dickes, William","Dickes, William",,,Artist,,William Dickes,,,,,"Williams, Thomas","Williams, Thomas",,Engraver,"Paton, David","Paton, David",,Painter,,,,,,,,1851-1853,01 Jan 1851,31 Dec 1853,"Title page of Old Mortality, volume XI of a set of the Waverley Novels published by A. & C. Black, featuring General Thomas Dalyell (1615-1685). Commander-in-Chief of the army in Scotland from 1661 to 1685, General Thomas Dalyell earned the epithet 'Bluidy Tam' after his suppression of the Covenanters at Rullion Green in 1666. In Old Mortality (1816) Scott describes him as 'as much feared for his cruelty and indifference to human life and human sufferings, as respected for his steady loyalty and undaunted valour'. The General also appears as a demonic ghost in 'Wandering Willie's Tale' in Redgauntlet (1824). The Dickes portrait appears to be based on an original portrait by David Paton (fl. 1660-1698). The wood engraving was originally made for the Abbotsford Edition of the Waverley Novels (1842-1847).",Engraving,Engraving,"9.7 x 16.3cm (3 13/16 x 6 7/16"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Scott, W. Old Mortality. Edinburgh: Adam and Charles Black, [185-?]","Scott, Walter, Sir, 1771-1832 - Characters Dalyell, Thomas, 1599?-1685 - Portraits","Dalyell, Thomas","Scott, Walter, Sir",,,,,,,,,Characters,Fiction,Portraits,,,,Old Mortality,"Scott, Walter, Sir",,,,,,,0030000-0030999\0030630d.jpg,0030630d,Derivative TIFF,18822096,,,,,,Corson Collection,0030630d.tif,cc0956,20/04/12 13:32,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030631d.jpg,30631,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30631,Paul Barnaby,Corson P.525,cc0957,,John Duke of Argyle and Greenwich,Engraved title page and frontispiece of Scott's The Heart of Midlothian,,"Lodge, William","Lodge, William",,,Artist,,William Lodge,,,,,"Folkard, William A.","Folkard, William A.",,Engraver,,,,,,,,,,,,1851-1853,01 Jan 1851,31 Dec 1853,"Title page of The Heart of Midlothian, vol. XIII of a set of the Waverley Novels published by A. & C. Black, featuring John Campbell, 2nd Duke of Argyll (1678-1743). In Sir Walter Scott's The Heart of Mid-Lothian (1818), the Duke of Argyll assists Jeanie Deans in seeking the aid of Queen Caroline and ultimately provides a home on his estates for the heroine and her husband Reuben Butler. Scott wrote that 'few names deserve more honourable mention in the history of Scotland' than the Duke; he 'was alike free from the ordinary vices of statesmen, falsehood, namely, and dissimulation; and from those of warriors, inordinate and violent thirst after self-aggrandisement' (The Heart of Mid-Lothian, ch. 34). The original wood engraving, probably after William Lodge, was made for the Abbotsford Edition of the Waverley Novels (1842-1847).",Engraving,Engraving,"9.6 x 16.3cm (3 3/4 x 6 7/16"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Scott, W. The Heart of Midlothian. Edinburgh: Adam and Charles Black, [185-?]","Scott, Walter, Sir, 1771-1832 - Characters Argyll, John Campbell, Duke of, 1680-1743 - Portraits","Campbell, John, Duke of Argyll","Scott, Walter, Sir",,,,,,,,,Characters,Fiction,Portraits,,,,"Heart of Mid-Lothian, The","Scott, Walter, Sir",,,,,,,0030000-0030999\0030631d.jpg,0030631d,Derivative TIFF,21201396,,,,,,Corson Collection,0030631d.tif,cc0957,20/04/12 13:32,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030632d.jpg,30632,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30632,Paul Barnaby,Corson P.526,cc0958,,Queen Anne,Engraved title page and frontispiece of Scott's The Bride of Lammermoor,,"Dickes, William","Dickes, William",,,Artist,,William Dickes,,,,,"Dalziel, George","Dalziel, George",,Engraver,"Kneller, Godfrey (b.1646, d.1723)","Kneller, Godfrey","b.1646, d.1723",Painter,,,,,,,,1851-1853,01 Jan 1851,31 Dec 1853,"Title page of The Bride of Lammermoor, volume XIV of a set of the Waverley Novels published by A. & C. Black, depicting Queen Anne (1665-1714). Sir Walter Scott's The Bride of Lammermoor (1819) is set during the reign of Queen Anne in the years immediately preceding the Act of Union between England and Scotland (1707). The novel takes place at a time when the Jacobite party appears to be in the ascendant on both sides of the Border in the expectation that the Queen would be succeeded by her brother James (later known as the 'Old Pretender'). The Dickes portrait derives from a portrait by Sir Godfrey Kneller (ca. 1690) probably via the intermediary of earlier engravings. The wood engraving was originally made for the Abbotsford Edition of the Waverley Novels (1842-1847).",Engraving,Engraving,"9.7 x 16.2cm (3 13/16 x 6 3/8"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Scott, W. The Bride of Lammermoor. Edinburgh: Adam and Charles Black, [185-?]","Great Britains - Kings and rulers - Portraits Anne, Queen of Great Britain, 1665-1714 - Portraits","Anne, Queen of Great Britain","Scott, Walter, Sir",,,,,,,,,Fiction,Portraits,,,,,"Bride of Lammermoor, The","Scott, Walter, Sir",,,,,,,0030000-0030999\0030632d.jpg,0030632d,Derivative TIFF,22053440,,,,,,Corson Collection,0030632d.tif,cc0958,20/04/12 13:33,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030633d.jpg,30633,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30633,Paul Barnaby,Corson P.527,cc0959,,Archibald Marquis of Argyle,Engraved title page and frontispiece of Scott's A Legend of Montrose,,"Dickes, William","Dickes, William",,,Artist,,William Dickes,,,,,"Dalziel, George","Dalziel, George",,Engraver,"Vandergucht, Michael","Vandergucht, Michael",,Engraver,,,,,,,,1851-1853,01 Jan 1851,31 Dec 1853,"Title page of A Legend of Montrose, volume XV of a set of the Waverley Novels published by A. & C. Black, depicting Archibald Campbell, 1st Marquis of Argyll (1607-1661). Sir Walter Scott's A Legend of Montrose (1819) is set during the campaign of James Graham, Earl of Montrose, against the Covenanters in the Highlands in 1644-1645. The Marquis of Argyll met Montrose in a series of battles, finally defeating him at Philiphaugh in 1645. Scott describes Argyll as 'a man rather of political enterprise than personal courage, and better calculated to manage an intrigue of state, than to control the tribes of hostile mountaineers' (A Legend of Montrose, ch. 1). The Dickes portrait of the Marquis of Argyll is drawn from an 'old print', possibly a 1713 engraving by Michael Vandergucht after an unknown artist. The original wood engraving was made for the Abbotsford edition of the Waverley Novels (1842-1847).",Engraving,Engraving,"9.7 x 16.3cm (3 13/16 x 6 7/16"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Scott, W. A Legend of Montrose. Edinburgh: Adam and Charles Black, [185-?]","Scott, Walter, Sir, 1771-1832 - Characters Argyll, Archibald Campbell, Marquis of, 1598-1661 - Portraits","Campbell, Archibald, Marquis of Argyll","Scott, Walter, Sir",,,,,,,,,Characters,Fiction,Portraits,,,,"Legend of Montrose, A","Scott, Walter, Sir",,,,,,,0030000-0030999\0030633d.jpg,0030633d,Derivative TIFF,24962304,,,,,,Corson Collection,0030633d.tif,cc0959,27/04/12 11:26,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030634d.jpg,30634,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30634,Paul Barnaby,Corson P.528,cc0960,,"Mickle Gate, York",Engraved title page and frontispiece of Scott's Ivanhoe,,"Dickes, William","Dickes, William",,,Artist,,William Dickes,,,,,"Nicholls, George Pike","Nicholls, George Pike",,Engraver,,,,,,,,,,,,1851-1853,01 Jan 1851,31 Dec 1853,"Title page of Ivanhoe, volume XVI of a set of the Waverley Novels published by A. & C. Black, featuring Micklegate Bar, York. Sir Walter Scott's Ivanhoe (1819) is set in Yorkshire. The Jewish financier Isaac and his daughter Rebecca are both natives of the county-town York. Micklegate (or 'great street') was the principal thoroughfare of medieval York. The original wood engraving was made for the Abbotsford edition of the Waverley Novels (1842-1847).",Engraving,Engraving,"9.7 x 16.3cm (3 13/16 x 6 7/16"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Scott, W. Ivanhoe. Edinburgh: Adam and Charles Black, [185-?]","Scott, Walter, Sir, 1771-1832 - Settings York (England)",,,"Scott, Walter, Sir",,,York,,,,,Fiction,Settings,,,,,Ivanhoe,"Scott, Walter, Sir",,,,,,,0030000-0030999\0030634d.jpg,0030634d,Derivative TIFF,22339568,,,,,,Corson Collection,0030634d.tif,cc0960,20/04/12 13:33,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030635d.jpg,30635,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30635,Paul Barnaby,Corson P.529,cc0961,,Crown of Thomas a Becket at Canterbury,Engraved title page and frontispiece of Scott's Ivanhoe,,"Jewitt, Thomas Orlando Sheldon","Jewitt, Thomas Orlando Sheldon",,,Artist,,Thomas Orlando Sheldon Jewitt,,,,,,,,,,,,,,,,,,,,1851-1853,01 Jan 1851,31 Dec 1853,"Title page of Ivanhoe, volume XVII of a set of the Waverley Novels published by A. & C. Black, depicting the Corona of Canterbury Cathedral, Kent. This image depicts the 'Corona' or the east end of Canterbury Cathedral, named after the severed crown of St Thomas Becket (St. Thomas the Martyr), who was assassinated in the cathedral in 1170. The Corona was built to contain a shrine to St Thomas, which was subsequently destroyed on the orders of Henry VIII in 1540. St Thomas' name is used in many oaths in Walter Scott's Ivanhoe (1819). Prince John also despairs about the loyalty of his men: ""An unhappy prince am I. My father, King Henry, had faithful servants---He had but to say that he was plagued with a factious priest, and the blood of Thomas-a-Becket, saint though he was, stained the steps of his own altar"" (ch. 11). The original wood engraving was made for the Abbotsford Edition of the Waverley Novels (1842-1847). The engraving by Jewitt is presumably after his own design.",Engraving,Engraving,"9.7 x 16.3cm (3 13/16 x 6 7/16"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Scott, W. Ivanhoe. Edinburgh: Adam and Charles Black, [185-?]","Becket, Thomas, Saint, 1118?-1170 - Shrines Canterbury Cathedral","Becket, Thomas, Saint","Scott, Walter, Sir",,,,Canterbury Cathedral,,,,,,,,Fiction,,,Ivanhoe,"Scott, Walter, Sir",,,,,,,0030000-0030999\0030635d.jpg,0030635d,Derivative TIFF,22690460,,,,,,Corson Collection,0030635d.tif,cc0961,20/04/12 13:34,Â© The University of Edinburgh
http://images.is.ed.ac.uk/MediaManager/srvr?mediafile=/Size4/UoEwal-1-NA/1001/0030636d.jpg,30636,"<a href = ""https://creativecommons.org/licenses/by/3.0/"" target=""_blank""><img src = ""http://lac-luna-live4.is.ed.ac.uk:8181/graphics/by.jpg""/></a>",30636,Paul Barnaby,Corson P.530,cc0962,,James V. of Scotland,Engraved title page and frontispiece of Scott's The Monastery,,"Dickes, William","Dickes, William",,,Artist,,William Dickes,,,,,"Williams, Joseph Lionel","Williams, Joseph Lionel",,Engraver,,,,,,,,,,,,1851-1853,01 Jan 1851,31 Dec 1853,"Title page of The Monastery, volume XVIII of a set of the Waverley Novels published by A. & C. Black, depicting King James V of Scotland (1512-1542). Sir Walter Scott's The Monastery (1820) in the years following the death of James V, when Lowland Scotland was devastated by Henry VIII of England's 'Rough Wooing'. That is the term that Scott coined to describe Henry's military campaign (1544-1551) to bring about the marriage of the infant Mary Queen of Scots and his own son Edward Prince of Wales. This portrait is taken from a 16th-century carving made for the King's Presence Chamber in Stirling Castle (one of the 'Stirling Heads'). The original wood engraving was made for the Abbotsford Edition of the Waverley Novels (1842-1847).",Engraving,Engraving,"9.6 x 16.2cm (3 3/4 x 6 3/8"")",Ink,Paper,,,,,Engraving,TBC/Main Library/Special Collections,Corson Collection,"Scott, W. The Monastery. Edinburgh: Adam and Charles Black, [185-?]","Scotland - History - Mary Stuart, 1542-1567 - Fiction James V, King of Scotland, 1512-1542 - Portraits","James V, King of Scotland","Scott, Walter, Sir",,,,,,,,,Fiction,Portraits,,,,,"Monastery, The","Scott, Walter, Sir",,,,,,,0030000-0030999\0030636d.jpg,0030636d,Derivative TIFF,22521356,,,,,,Corson Collection,0030636d.tif,cc0962,20/04/12 13:34,Â© The University of Edinburgh
